fips,total_workers,outdoor_workers,percentage
29109,43168,3541,0.0820283543365456
29111,12220,732,0.05990180032733224
29113,59248,9075,0.15316972724817715
29115,19171,965,0.05033644567315216
29117,31213,2040,0.0653573831416397
29119,34371,3133,0.09115242500945564
29121,24666,2153,0.08728614286872619
29123,18104,1724,0.09522757401679187
29125,6218,82,0.013187520102926986
29127,65000,4422,0.06803076923076923
29129,8090,196,0.0242274412855377
29131,36975,4689,0.12681541582150102
29133,17205,2954,0.17169427492008138
29135,20769,3581,0.17242043430112186
29137,8800,616,0.07
29139,14794,2289,0.15472488846829796
29141,22207,2069,0.09316882064213987
29143,36488,932,0.025542644156983117
29145,101142,7176,0.07094975381147298
29147,39005,2589,0.06637610562748365
29149,11101,199,0.01792631294477975
29151,20111,1618,0.0804534831684153
29153,7335,427,0.05821404226312202
29155,25920,2213,0.08537808641975309
29157,46534,3977,0.08546439162762712
29159,94878,5100,0.05375324100423702
29161,91870,7052,0.07676064003483182
29163,26408,2202,0.08338382308391397
29165,228729,17777,0.07772079622610163
29167,44370,2085,0.04699121027721433
29169,64931,2938,0.04524803252683618
29171,4569,223,0.0488071788137448
29173,17470,911,0.052146536920435034
29175,46936,3401,0.07246037156979718
29177,20188,1839,0.09109371904101446
29179,9448,128,0.013547840812870448
29181,13618,482,0.035394331032457045
29183,755786,66003,0.08733027603051657
29185,7894,314,0.03977704585761338
29186,28679,3865,0.1347675999860525
29187,113058,8947,0.07913637248138124
29189,2956965,235515,0.07964754401895187
29195,42943,3533,0.08227184872971148
29197,2860,289,0.10104895104895105
29199,5709,143,0.025048169556840076
29201,77949,6881,0.08827566742357182
29203,7347,173,0.02354702599700558
29205,8743,522,0.059704906782568914
29207,50859,3417,0.06718574883501445
29209,33443,3652,0.10920072959961726
29211,11829,453,0.038295713923408574
29213,138493,6389,0.046132295495079176
29215,27584,1585,0.05746084686774942
29217,33587,1874,0.05579539702861226
29219,37805,4217,0.1115460917868007
29221,24228,2009,0.08292058774971107
29223,11660,516,0.04425385934819897
29225,39892,3605,0.09036899628998295
29227,1835,109,0.05940054495912807
29229,20666,1446,0.06996999903222685
29510,1109518,47380,0.042703227888146025
29999,450529,28069,0.062302315722184365
30001,19503,2554,0.1309542121724863
30003,19543,3334,0.17059816814204576
30005,6869,573,0.08341825593245014
30007,6951,815,0.11724931664508703
30009,13880,2369,0.1706772334293948
30011,1339,89,0.06646751306945482
30013,175839,16476,0.09369934997355535
30015,5918,307,0.05187563366002028
30017,26246,2432,0.09266173893164673
30019,2924,81,0.027701778385772913
30021,17702,1302,0.07355101118517682
30023,15718,770,0.04898842091869195
30025,6364,1795,0.2820553111250786
30027,22816,2390,0.10475105189340814
30029,224693,24545,0.10923793798649713
30031,308787,39397,0.12758632973538395
30033,1587,174,0.10964083175803403
30035,20012,1425,0.07120727563461923
30037,969,52,0.053663570691434466
30039,4537,616,0.13577253691866872
30041,33235,2795,0.08409808936362269
30043,11986,2352,0.19622893375604872
30045,2467,446,0.18078638021888935
30047,45684,4026,0.08812713422642501
30049,182260,15659,0.0859157247887633
30051,2553,99,0.038777908343125736
30053,27946,3709,0.13272024618907893
30055,2538,167,0.06579984239558707
30057,21580,2694,0.12483781278962001
30059,3241,34,0.010490589324282628
30061,5907,351,0.05942102590147283
30063,304949,26733,0.08766383887141785
30065,6171,980,0.15880732458272565
30067,31279,2681,0.08571245883819816
30069,435,11,0.02528735632183908
30071,6175,470,0.07611336032388664
30073,7984,1012,0.12675350701402804
30075,2498,34,0.013610888710968775
30077,11865,1043,0.08790560471976401
30079,1459,332,0.227553118574366
30081,61709,7672,0.12432546306049361
30083,26141,5410,0.206954592402739
30085,17290,1025,0.05928282244071718
30087,18204,4350,0.23895847066578774
30089,15027,1805,0.12011712251281027
30091,6339,587,0.09260135668086449
30093,78106,4735,0.060622743451207335
30095,17494,785,0.044872527723791016
30097,7767,526,0.06772241534698081
30099,8498,603,0.07095787244057425
30101,9079,1456,0.16037008481110254
30103,1018,91,0.0893909626719057
30105,14678,954,0.06499523095789617
30107,2985,493,0.16515912897822446
30109,1253,33,0.026336791699920193
30111,411674,43214,0.10497140941618854
30999,55070,7731,0.14038496459052116
31001,76169,6152,0.08076776641415799
31003,11276,1421,0.12601986520042568
31005,446,10,0.02242152466367713
31007,562,102,0.18149466192170818
31009,627,136,0.21690590111642744
31011,11803,2562,0.21706345844276878
31013,18323,1983,0.1082246357037603
31015,2836,98,0.03455571227080395
31017,6453,1237,0.19169378583604524
31019,134298,10191,0.07588348300049144
31021,8995,1263,0.14041133963312952
31023,12708,442,0.034781240163676425
31025,28743,2395,0.08332463556344154
31027,13169,1213,0.09211025894145342
31029,9049,2137,0.23615869156812908
31031,11258,1831,0.1626399005151892
31033,20328,886,0.04358520267611177
31035,11255,1043,0.09266992447800977
31037,24934,89,0.0035694232774524746
31039,18632,1159,0.062204808930871616
31041,22398,3483,0.15550495579962498
31043,62732,3209,0.051154115921698655
31045,15309,683,0.044614279182180416
31047,57482,2531,0.04403117497651439
31049,2665,26,0.00975609756097561
31051,8783,672,0.07651144255948993
31053,88383,5750,0.06505775997646607
31055,1676602,123159,0.07345750512047582
31057,2792,383,0.13717765042979943
31059,10998,1365,0.12411347517730496
31061,3712,483,0.13011853448275862
31063,4063,733,0.18040856509968003
31065,9434,882,0.09349162603349587
31067,43580,2355,0.05403854979348325
31069,2555,380,0.1487279843444227
31071,3988,161,0.04037111334002006
31073,2201,235,0.10676965015901863
31075,1426,688,0.48246844319775595
31077,3098,531,0.17140090380890896
31079,171541,12023,0.07008820048851296
31081,17966,1713,0.09534676611377045
31083,4223,116,0.027468624200805116
31085,991,131,0.13218970736629668
31087,3408,541,0.15874413145539906
31089,21543,3261,0.15137167525414288
31091,1685,50,0.02967359050445104
31093,7906,435,0.055021502656210475
31095,16493,1005,0.060934942096647064
31097,7266,665,0.09152215799614644
31099,10761,1052,0.09776043118669268
31101,16290,633,0.03885819521178637
31103,677,162,0.23929098966026588
31105,6978,794,0.11378618515333906
31107,14396,1540,0.10697415948874688
31109,846301,72627,0.0858169847371089
31111,71449,6227,0.08715307422077286
31113,956,236,0.24686192468619247
31115,597,22,0.03685092127303183
31117,336,7,0.020833333333333332
31119,108362,8157,0.07527546556911094
31121,11119,1173,0.10549509848007914
31123,7511,316,0.04207162827852483
31125,4852,199,0.04101401483924155
31127,14911,1175,0.07880088525249816
31129,7543,398,0.052764152194087234
31131,30896,2896,0.09373381667529777
31133,3680,68,0.018478260869565218
31135,5724,930,0.16247379454926625
31137,23316,587,0.025175844913364213
31139,9631,1466,0.1522167999169349
31141,95877,6537,0.06818110704339936
31143,7233,412,0.0569611502834232
31145,24667,2276,0.09226902339157579
31147,12130,551,0.04542456718878813
31149,2336,144,0.06164383561643835
31151,34166,1132,0.03313235380202541
31153,361424,41212,0.11402673867811766
31155,27418,3202,0.11678459406229484
31157,80219,6094,0.07596704022737756
31159,29463,3365,0.11421104436072362
31161,8526,153,0.017945109078114006
31163,3784,360,0.09513742071881606
31165,815,254,0.3116564417177914
31167,6653,126,0.018938824590410342
31169,11276,1340,0.11883646683221
31171,1268,26,0.02050473186119874
31173,15189,716,0.047139377180854564
31175,8889,621,0.06986162672966588
31177,38496,4528,0.11762261014131338
31179,21111,1248,0.05911610061105585
31181,5137,184,0.03581857115047693
31183,1481,722,0.487508440243079
31185,37472,1866,0.04979718189581554
31999,130043,14024,0.10784125250878555
32001,42426,6409,0.15106302738886532
32003,4939133,451858,0.09148528699267665
32005,95602,8633,0.09030145812849104
32007,110168,22163,0.2011745697480212
32009,1376,267,0.19404069767441862
32011,21955,4297,0.195718515144614
32013,38440,13253,0.3447710718002081
32015,17547,4396,0.2505271556391406
32017,6504,211,0.032441574415744155
32019,64598,11237,0.1739527539552308
32021,8265,972,0.1176043557168784
32023,62876,12655,0.20126916470513392
32027,9801,4372,0.4460769309254158
32029,91785,4363,0.04753500027237566
32031,1116258,121984,0.1092793959819325
32033,21334,7598,0.3561451204649855
32510,150442,14520,0.09651560069661398
32999,76469,1478,0.019328093737331468
33001,126082,10368,0.08223219809330436
33003,96400,7337,0.07610995850622407
33005,155370,10920,0.07028383857887623
33007,57862,6142,0.1061491134077633
33009,264613,12575,0.047522230578240676
33011,1000610,67915,0.06787359710576549
33013,377143,40157,0.10647685360725243
33015,742081,55780,0.07516699659471136
33017,237165,9108,0.03840364303333123
33019,67826,4109,0.060581487924984516
33999,143387,5884,0.04103579822438575
34001,604787,51449,0.08506961955200756
34003,2127989,127241,0.059794012093107626
34005,992253,60890,0.06136539773626283
34007,991283,81011,0.0817233827272333
34009,203632,17054,0.08374911605248683
34011,291164,40115,0.13777458751768762
34013,1645753,117821,0.07159093740069135
34015,565479,41640,0.07363668677351413
34017,1305137,58359,0.0447148460276584
34019,227143,20042,0.08823516463197192
34021,1271413,130163,0.10237664708477891
34023,2103877,143887,0.06839135557829663
34025,1283701,108448,0.08448073188382653
34027,1432572,86390,0.06030412433022564
34029,843886,68738,0.08145413006022141
34031,805689,53159,0.06597955290440853
34033,102518,8767,0.08551668975204355
34035,922919,50156,0.0543449641842892
34037,184591,15016,0.08134741130390973
34039,1107688,79562,0.07182708488310788
34041,157813,9144,0.057941994639224906
34999,768063,33335,0.043401387646586284
35001,1637888,166571,0.101698650945608
35003,3309,306,0.09247506799637353
35005,104954,16964,0.16163271528479142
35006,36297,4553,0.12543736396947405
35007,21527,2987,0.13875598086124402
35009,85400,14410,0.16873536299765807
35011,2163,269,0.12436430883032824
35013,362403,50961,0.1406196968568141
35015,152267,58871,0.38663006429495556
35017,44227,3796,0.08582992289777737
35019,7034,514,0.0730736423087859
35021,779,156,0.20025673940949937
35023,7655,2084,0.2722403657740039
35025,150517,56271,0.3738514586392235
35027,31837,3141,0.09865879322800515
35028,88299,2602,0.029468057395893497
35029,37838,7863,0.20780696654157196
35031,99378,5724,0.05759826118456801
35033,3358,161,0.04794520547945205
35035,86107,10077,0.11702881298849106
35037,12527,2077,0.16580186796519517
35039,47179,5136,0.10886199368363043
35041,29394,4986,0.1696264543784446
35043,152777,14129,0.09248119808609935
35045,222393,52196,0.2347016317959648
35047,38482,3824,0.09937113455641598
35049,298420,31440,0.10535486897661014
35051,17089,1903,0.1113581836268945
35053,24907,1308,0.05251535712851809
35055,52385,5552,0.10598453755846139
35057,16307,1698,0.10412706199791501
35059,6351,507,0.07982994803967879
35061,77183,14990,0.19421375173289454
35999,111729,18972,0.1698037215047123
36001,1128190,90131,0.07988991216018579
36003,63652,3666,0.05759441965688431
36005,1566067,165162,0.10546292080734733
36007,407329,23008,0.05648505262330941
36009,138110,6794,0.04919267250742162
36011,122931,12278,0.09987716686596546
36013,231126,17704,0.07659891141628376
36015,168734,15801,0.09364443443526498
36017,83888,3396,0.040482548159450696
36019,164256,19762,0.1203121955971167
36021,104531,8147,0.07793860194583425
36023,87187,4430,0.05081032722768303
36025,71044,4316,0.06075108383536963
36027,542963,52385,0.09647987063575235
36029,2252955,152467,0.06767423228604211
36031,69933,8347,0.11935709893755451
36033,86574,12729,0.1470302862291219
36035,80367,4309,0.05361653414958876
36037,113614,10994,0.09676624359673984
36039,70671,10666,0.15092470744718484
36041,8447,590,0.06984728305907423
36043,80234,5579,0.06953411272029314
36045,196702,17638,0.0896686358044148
36047,3898095,359777,0.0922955956691666
36049,32170,1872,0.05819086105066833
36051,97883,7406,0.07566175944750365
36053,102748,5425,0.05279908124732355
36055,1867515,116241,0.062243676757616405
36057,93280,5183,0.05556389365351629
36059,3038206,233867,0.07697535980114581
36061,11757954,499756,0.04250365327164913
36063,343049,25520,0.07439170497509102
36065,505999,32449,0.06412858523435817
36067,1190571,90479,0.07599630765405843
36069,255441,21826,0.08544438833233506
36071,719333,60522,0.084136276244799
36073,57550,6835,0.11876629018245004
36075,160847,19653,0.12218443614117765
36077,111344,4105,0.03686772524788044
36079,127604,15259,0.1195808908811636
36081,3418944,506666,0.14819371127459238
36083,267469,25010,0.09350616333107763
36085,627675,83504,0.13303700163301072
36087,629878,54862,0.08709940655174495
36089,172836,19081,0.11039945381749172
36091,432654,32820,0.07585738257360385
36093,292874,17936,0.06124135293675779
36095,42151,3699,0.08775592512633153
36097,24043,1861,0.0774029863161835
36099,56861,6802,0.11962505056189655
36101,177596,8253,0.04647064123065835
36103,3207263,322978,0.10070206278686843
36105,140300,14752,0.10514611546685673
36107,64092,3777,0.05893091181426699
36109,239820,7597,0.03167792511049954
36111,288134,30856,0.10708906272775862
36113,180865,10278,0.05682691510242446
36115,74408,11955,0.16066820771960005
36117,139474,9213,0.06605532213889327
36119,2055523,199399,0.09700645529142705
36121,66585,2500,0.03754599384245701
36123,34264,2043,0.05962526266635536
36999,809835,58666,0.07244191718066026
37001,309827,18256,0.05892320553082849
37003,45828,2367,0.0516496465043205
37005,16126,852,0.05283393277936252
37007,34773,2194,0.06309492997440543
37009,36053,3963,0.10992150445177933
37011,33651,3063,0.09102255505036998
37013,78521,3808,0.048496580532596374
37015,27383,794,0.02899609246612862
37017,66139,5328,0.08055761351093908
37019,170299,19130,0.11233183988161997
37021,656559,43338,0.06600777690961512
37023,145544,5058,0.0347523772879679
37025,389355,25057,0.06435515146845423
37027,124817,5347,0.04283871588004839
37029,5899,967,0.16392608916765553
37031,117366,8795,0.0749365233542934
37033,14371,1889,0.1314452717277851
37035,436695,17835,0.0408408614708206
37037,77876,6658,0.0854948893112127
37039,39425,2608,0.06615091946734306
37041,23385,1625,0.06948898866794954
37043,10154,1030,0.10143785700216663
37045,176018,10505,0.05968139622084105
37047,76895,4645,0.06040704857272904
37049,196112,9480,0.04833972423921025
37051,593681,36717,0.06184634509105058
37053,35869,3158,0.08804259945914299
37055,95697,6018,0.06288598388664221
37057,220087,12814,0.058222430220776326
37059,64559,4580,0.07094285847054632
37061,93524,14486,0.1548907232368162
37063,1078478,40882,0.03790712467013699
37065,78764,3769,0.047851810471789144
37067,936283,47674,0.050918365494193527
37069,61551,6565,0.1066595181231824
37071,369041,26839,0.07272633664010232
37073,7455,861,0.11549295774647887
37075,9967,2057,0.20638105748971605
37077,103014,11282,0.10951909449201079
37079,21727,3426,0.15768398766511713
37081,1400256,115755,0.08266702660085012
37083,75250,6075,0.08073089700996677
37085,129545,10273,0.07930062912501447
37087,86996,4989,0.05734746425122994
37089,197474,15369,0.0778279672260652
37091,43972,3007,0.06838442645319749
37093,42779,2094,0.048949250800626475
37095,8849,1353,0.15289863261385467
37097,382095,30122,0.0788337978774912
37099,69615,3734,0.05363786540257128
37101,260029,27986,0.10762645704902145
37103,8106,1413,0.17431532198371577
37105,127523,7888,0.06185550841808929
37107,141224,9504,0.06729734322777998
37109,122970,10083,0.08199560868504513
37111,78426,4231,0.05394894550276694
37113,56633,5200,0.09181925732346864
37115,19517,1398,0.07162986114669263
37117,31624,2710,0.08569440930938528
37119,3579945,256924,0.07176758302152687
37121,23196,1300,0.05604414554233488
37123,45404,3054,0.0672627962294071
37125,180539,10265,0.056857521089626065
37127,196406,11483,0.05846562732299421
37129,587369,52277,0.08900197320594039
37131,26410,2369,0.08970087088224157
37133,247582,15531,0.06273073163638714
37135,363789,12115,0.03330227137159177
37137,16965,1622,0.09560860595343354
37139,75974,3842,0.05056993181878011
37141,64750,6326,0.0976988416988417
37143,10919,1379,0.12629361663155966
37145,47872,5230,0.10924966577540107
37147,383950,23152,0.06029951816642792
37149,25326,1906,0.07525862749743346
37151,219313,15106,0.06887872583932553
37153,67683,5874,0.08678693320331546
37155,190957,10371,0.054310656325769674
37157,121861,8104,0.06650199817825227
37159,242185,20516,0.0847121002539381
37161,90824,6424,0.07073020347044834
37163,89077,14657,0.1645430358004872
37165,57944,3131,0.054034930277509316
37167,95908,7496,0.07815823497518455
37169,37434,3712,0.09916119036170326
37171,140127,17282,0.12333097832680354
37173,50871,1168,0.022960036169919994
37175,45904,3673,0.08001481352387592
37177,5123,1069,0.20866679679875072
37179,325867,42087,0.129153918623242
37181,70416,2427,0.03446659850034083
37183,2887124,270468,0.0936807702059212
37185,15000,1641,0.1094
37187,15714,1271,0.08088328878706885
37189,117860,7513,0.063745121330392
37191,204428,12090,0.059140626528655565
37193,102731,5001,0.04868053460007203
37195,177738,15425,0.08678504315340557
37197,49056,4587,0.09350538160469667
37199,21956,1903,0.08667334669338678
37999,760263,39030,0.0513374976817233
38001,4433,171,0.038574328896909545
38003,22216,1415,0.06369283399351819
38005,9582,469,0.04894594030473805
38007,2714,19,0.007000736919675755
38009,11812,2248,0.19031493396545884
38011,7120,728,0.10224719101123596
38013,3323,531,0.15979536563346375
38015,279685,26643,0.09526073976080233
38017,596464,49347,0.0827325706161646
38019,6558,739,0.11268679475449832
38021,8786,1013,0.11529706351012975
38023,3771,168,0.04455051710421639
38025,10039,3619,0.3604940731148521
38027,3583,289,0.08065866592241139
38029,4671,264,0.056518946692357096
38031,7742,444,0.05734952208731594
38033,3084,66,0.021400778210116732
38035,195069,16165,0.08286811333425609
38037,2867,151,0.05266829438437391
38039,4002,215,0.053723138430784606
38041,3510,297,0.08461538461538462
38043,3442,116,0.0337013364323068
38045,6618,653,0.09867029313992143
38047,3069,213,0.06940371456500488
38049,6423,831,0.1293787949556282
38051,5005,464,0.09270729270729271
38053,51956,15072,0.2900916159827546
38055,16887,1146,0.06786285308225262
38057,20929,9847,0.470495484734101
38059,57784,6171,0.10679426830956666
38061,27717,6503,0.23462135151711946
38063,4862,572,0.11764705882352941
38065,3535,268,0.07581329561527582
38067,16958,3528,0.20804340134449817
38069,8089,540,0.0667573247620225
38071,27900,1473,0.05279569892473118
38073,10003,368,0.0367889633110067
38075,3585,290,0.08089260808926081
38077,38311,2203,0.05750306700425465
38079,21415,1290,0.06023815082885828
38081,16455,937,0.05694317836523853
38083,1155,59,0.05108225108225108
38085,7411,158,0.021319659964917016
38087,573,220,0.38394415357766143
38089,92534,22608,0.2443210063328074
38091,2806,679,0.2419814682822523
38093,53703,4066,0.07571271623559206
38095,3497,460,0.1315413211323992
38097,16858,973,0.05771740419978645
38099,24007,901,0.03753072020660641
38101,153723,21000,0.13660935578930936
38103,7113,298,0.04189512160832279
38105,129688,51917,0.40032231201036333
38999,13122,2574,0.19615912208504802
39001,30080,2737,0.0909906914893617
39003,246269,18410,0.07475565337090742
39005,94205,6041,0.0641261079560533
39007,148643,11010,0.07407008739059356
39009,102509,6304,0.06149703928435552
39011,105836,6970,0.06585660833742772
39013,105664,14987,0.14183638703815868
39015,39014,2268,0.058132977905367304
39017,766537,59404,0.07749658529203418
39019,29718,3362,0.11313008950804226
39021,52038,2485,0.047753564702717244
39023,232186,13465,0.05799229927730354
39025,294535,24911,0.0845773846911233
39027,89549,3694,0.04125115858356877
39029,143354,14180,0.09891597025545154
39031,48453,4285,0.08843621653973954
39033,62397,4199,0.06729490199849351
39035,3536837,241408,0.06825533661856625
39037,90460,6258,0.06917974795489719
39039,74988,4186,0.05582226489571665
39041,445196,24337,0.05466581011509537
39043,178463,9335,0.05230776127264475
39045,216930,20221,0.09321440095883465
39047,54564,3159,0.05789531559269848
39049,3756445,306883,0.08169506009005856
39051,89564,5651,0.06309454691617168
39053,54302,6329,0.11655187654230047
39055,174392,14566,0.08352447359970641
39057,377413,14323,0.03795046805488947
39059,72744,7448,0.10238645111624327
39061,2534855,201495,0.07948975385179823
39063,223724,9803,0.04381738213155495
39065,39734,1887,0.04749081391251825
39067,17728,1819,0.10260604693140794
39069,52772,4414,0.08364284090047752
39071,52255,3950,0.07559085254999522
39073,33259,2534,0.07618990348477105
39075,100732,14608,0.1450184648373903
39077,104199,11373,0.10914692079578499
39079,50219,4401,0.08763615364702602
39081,102068,9758,0.09560293137908062
39083,99149,8347,0.08418642648942501
39085,469122,41505,0.08847378720247612
39087,65955,4013,0.060844515199757414
39089,337822,30252,0.08955011810953697
39091,94112,4714,0.05008925535532132
39093,479074,43770,0.09136375591244776
39095,1002159,78149,0.07798063979867466
39097,95108,11768,0.12373301930436977
39099,470455,46812,0.09950367197712852
39101,120004,6508,0.054231525615812806
39103,298694,26540,0.08885347546318306
39105,17907,1826,0.10197129614117384
39107,99522,7027,0.07060750386849139
39109,202372,14156,0.0699503883936513
39111,14649,2919,0.19926274831046487
39113,1237434,95307,0.077019865301907
39115,13508,850,0.06292567367485934
39117,26286,3246,0.12348778817621547
39119,166768,14462,0.08671927468099395
39121,14721,1889,0.12832008695061478
39123,67649,6378,0.09428077281260624
39125,23723,886,0.03734772162036842
39127,31164,4447,0.14269670132203824
39129,70553,14266,0.20220259946423255
39131,48568,2428,0.04999176412452644
39133,268178,18528,0.06908844125916369
39135,54142,3383,0.0624838387942817
39137,59146,5696,0.09630406113684781
39139,243153,23889,0.09824678288978544
39141,144716,14712,0.10166118466513724
39143,125144,7096,0.05670267851435147
39145,116926,6849,0.05857550929647812
39147,94708,8675,0.09159733074291507
39149,134491,10218,0.07597534407506822
39151,776325,64272,0.08279006859240653
39153,1299372,103254,0.07946454133227436
39155,311126,25389,0.0816035946851115
39157,180563,17056,0.09446010533719533
39159,165984,8569,0.05162545787545787
39161,56179,3215,0.05722778974349846
39163,11277,468,0.041500399042298484
39165,478763,33533,0.0700409179489643
39167,123335,13912,0.11279847569627438
39169,237250,22398,0.09440674394099052
39171,84396,4143,0.049090004265605
39173,337161,37427,0.11100631449070325
39175,47731,6426,0.13462948607823008
39999,667160,24192,0.036261166736614905
40001,22506,1076,0.04780947302941438
40003,6894,738,0.10704960835509138
40005,16316,1138,0.06974748712919833
40007,7301,2587,0.3543350225996439
40009,45978,13741,0.2988603245030232
40011,15250,2279,0.14944262295081967
40013,96423,4425,0.04589154040011201
40015,36834,7263,0.19718195145789216
40017,175131,28574,0.16315786468415072
40019,114115,14098,0.12354204092362968
40021,80231,5337,0.06652042228066458
40023,21288,2371,0.1113773017662533
40025,3826,46,0.012023000522739153
40027,424248,38690,0.0911966585582018
40029,5954,901,0.15132683909976485
40031,203953,13357,0.06549057871176202
40033,8052,504,0.06259314456035768
40035,25841,1963,0.07596455245540033
40037,94372,14056,0.14894248293985504
40039,62201,10080,0.16205527242327294
40041,45417,3360,0.0739811083955347
40043,8760,2646,0.30205479452054795
40045,5805,390,0.06718346253229975
40047,118602,14112,0.11898618910305053
40049,48519,8631,0.17788907438323132
40051,62939,12243,0.19452167972163523
40053,6739,1771,0.2627986348122867
40055,4681,219,0.0467848750267037
40057,3167,347,0.10956741395642564
40059,5368,1565,0.2915424739195231
40061,16655,1968,0.11816271389972981
40063,14692,1826,0.12428532534712769
40065,46851,3246,0.06928347313824679
40067,5383,394,0.07319338658740479
40069,15788,1700,0.1076767164935394
40071,87501,9722,0.1111073016308385
40073,33273,8417,0.252967871848045
40075,9446,1825,0.19320347236925683
40077,11736,1603,0.13658827539195637
40079,60988,6043,0.09908506591460615
40081,33893,5286,0.1559614079603458
40083,38287,6292,0.164337764776556
40085,29171,727,0.024922011586849955
40087,49008,10849,0.22137202089454783
40089,57471,4442,0.07729115553931548
40091,20964,894,0.04264453348597596
40093,11350,2474,0.2179735682819383
40095,22014,920,0.04179158717179977
40097,63797,5931,0.09296675392259825
40099,27054,2589,0.09569749390108671
40101,146510,13507,0.09219165927240461
40103,23126,1472,0.06365130156533771
40105,9083,748,0.0823516459319608
40107,11721,1186,0.10118590563945055
40109,2293092,247213,0.10780771116030233
40111,47274,4172,0.08825147015272666
40113,32358,4341,0.13415538661227516
40115,61521,4366,0.07096763706701777
40117,17027,1131,0.06642391495859518
40119,165082,13756,0.08332828533698404
40121,77961,8307,0.10655327663831916
40123,94477,6384,0.06757200165119553
40125,110805,6353,0.057334957808763146
40127,12723,972,0.07639707616128272
40129,4395,340,0.07736063708759955
40131,131988,16079,0.12182168075885687
40133,35703,4198,0.11758115564518387
40135,45984,4591,0.09983907446068198
40137,72032,7531,0.10455075521990227
40139,47544,10285,0.21632592966515227
40141,8231,315,0.03826995504798931
40143,1767679,179480,0.10153427177671964
40145,46641,7076,0.15171201303574108
40147,93918,19455,0.20714878936944994
40149,9735,1799,0.18479712378017463
40151,16858,2802,0.1662118875311425
40153,41347,11361,0.27477205117662706
40999,117749,14395,0.12225156901544812
41001,28089,3916,0.13941400548257324
41003,185911,13812,0.07429361361081378
41005,830697,109774,0.13214685980568125
41007,92081,6620,0.07189322444369631
41009,58085,6887,0.11856761642420591
41011,113912,12202,0.10711777512465763
41013,32807,4458,0.13588563416344074
41015,32852,2901,0.08830512601972483
41017,424285,57518,0.1355645379874377
41019,191370,22169,0.11584365365522287
41021,4508,542,0.12023070097604259
41023,12529,1861,0.14853539787692555
41025,12814,2116,0.1651318869985953
41027,69309,15247,0.2199858604221674
41029,444847,55590,0.12496431357298127
41031,34148,2107,0.06170200304556636
41033,143153,8901,0.06217822888797301
41035,114675,12989,0.11326793110965773
41037,12881,1625,0.12615480164583495
41039,767937,74656,0.09721630810860787
41041,89464,6033,0.06743494590002683
41043,237022,34174,0.1441807089637249
41045,64051,3926,0.0612949056220824
41047,787388,145987,0.18540668641127372
41049,30827,1515,0.049145229830992315
41051,2491523,231878,0.09306677080645051
41053,103627,8480,0.08183195499242475
41055,4562,649,0.14226216571679087
41057,47941,6618,0.1380446799190672
41059,155554,33291,0.21401571158568727
41061,50685,4025,0.07941205484857453
41063,13202,2199,0.1665656718678988
41065,57250,3795,0.0662882096069869
41067,1481933,132287,0.08926651879673372
41069,1561,168,0.10762331838565023
41071,182637,33038,0.18089434232931992
41999,136187,9619,0.07063082379375418
42001,169484,14177,0.08364801397182035
42003,3358327,234880,0.06993958599028624
42005,79231,10109,0.1275889487700521
42007,262085,40197,0.15337390541236623
42009,77351,6558,0.0847823557549353
42011,844095,70089,0.0830344925630409
42013,285341,18647,0.06534987961772055
42015,110426,9835,0.08906416967018636
42017,1295602,110030,0.08492577195774628
42019,423467,34756,0.08207487242217221
42021,242132,18439,0.07615267705218641
42023,8908,183,0.020543331836551413
42025,77306,3562,0.0460766305332057
42027,331351,26032,0.07856321544223498
42029,1226012,102773,0.08382707510203816
42031,62621,5341,0.08529087686239441
42033,146276,12640,0.0864119882960978
42035,63289,6306,0.09963816777007063
42037,120096,7815,0.06507294164668265
42039,145203,9110,0.06273975055611798
42041,668228,38607,0.05777519050384001
42043,906466,68463,0.07552737775051684
42045,1088655,99341,0.09125113098272639
42047,69318,3474,0.05011685276551545
42049,588135,35662,0.060635738393396074
42051,189097,16252,0.08594530849246683
42053,9543,147,0.015403961018547626
42055,293706,22301,0.0759296711677664
42057,26731,1808,0.06763682615689649
42059,60014,13020,0.21694937847835505
42061,61393,11296,0.1839949179873927
42063,140877,17939,0.12733803246803949
42065,75574,6599,0.0873183899224601
42067,33362,1657,0.04966728613392483
42069,472172,29734,0.06297281499114729
42071,1204171,127353,0.10575989622736305
42073,137425,12874,0.09368018919410588
42075,250811,13361,0.05327118826526747
42077,956609,40993,0.04285240887342687
42079,707213,48530,0.06862147613236748
42081,246652,20836,0.0844752931255372
42083,71116,7481,0.1051943303897857
42085,219088,13989,0.0638510552837216
42087,78599,5044,0.06417384445094722
42089,274111,11730,0.04279288317506412
42091,2465266,183724,0.07452502082939529
42093,79636,758,0.009518308302777638
42095,578686,49958,0.08633006500934877
42097,133928,10866,0.08113314616809032
42099,38523,3899,0.10121226280403915
42101,3364948,230436,0.06848129599625313
42103,56386,2453,0.04350370659383535
42105,25900,1794,0.06926640926640927
42107,242889,24998,0.10291944056750203
42109,77645,3316,0.04270719299375362
42111,117187,17377,0.14828436601329498
42113,7129,689,0.09664749614251648
42115,44167,7613,0.1723685104263364
42117,62049,6018,0.0969878644297249
42119,85618,9840,0.11492910369314864
42121,85573,3934,0.045972444579481846
42123,68455,3357,0.04903951500986049
42125,423540,62865,0.14842753931151723
42127,73770,9424,0.12774840721160363
42129,647340,55685,0.08602125621775265
